number,cv_r2,state,datetime_start,datetime_complete,best_so_far
34,0.801825147460026,COMPLETE,2026-04-26 11:07:09.032065,2026-04-26 11:08:12.439199,0.8102549998174625
35,0.8044972919756569,COMPLETE,2026-04-26 11:07:09.548670,2026-04-26 11:08:00.782394,0.8102549998174625
36,0.8063991022334334,COMPLETE,2026-04-26 11:07:13.156530,2026-04-26 11:08:05.550121,0.8102549998174625
37,0.7921717405720753,COMPLETE,2026-04-26 11:07:13.933087,2026-04-26 11:08:11.780110,0.8102549998174625
38,0.787097819823111,COMPLETE,2026-04-26 11:07:28.722425,2026-04-26 11:08:26.143379,0.8102549998174625
39,0.8003218597406275,COMPLETE,2026-04-26 11:07:29.332059,2026-04-26 11:08:23.465619,0.8102549998174625
40,0.8058879369570079,COMPLETE,2026-04-26 11:07:34.805222,2026-04-26 11:08:31.611287,0.8102549998174625
41,0.8016752119552245,COMPLETE,2026-04-26 11:07:52.849156,2026-04-26 11:08:43.350923,0.8102549998174625
42,0.8055059305014268,COMPLETE,2026-04-26 11:08:00.784806,2026-04-26 11:08:49.841947,0.8102549998174625
43,0.7956149523651953,COMPLETE,2026-04-26 11:08:05.557024,2026-04-26 11:08:49.798110,0.8102549998174625
44,0.8014252742150231,COMPLETE,2026-04-26 11:08:11.794938,2026-04-26 11:08:54.366372,0.8102549998174625
45,0.798099505215417,COMPLETE,2026-04-26 11:08:12.482430,2026-04-26 11:09:01.446614,0.8102549998174625
46,0.7986868581388223,COMPLETE,2026-04-26 11:08:23.468149,2026-04-26 11:09:05.576112,0.8102549998174625
47,0.7891235702576673,COMPLETE,2026-04-26 11:08:26.146547,2026-04-26 11:09:10.130106,0.8102549998174625
48,0.7987150537365656,COMPLETE,2026-04-26 11:08:31.614285,2026-04-26 11:09:14.672535,0.8102549998174625
49,0.7947070377024573,COMPLETE,2026-04-26 11:08:43.366558,2026-04-26 11:09:27.518761,0.8102549998174625
50,0.8000441622164763,COMPLETE,2026-04-26 11:08:49.805412,2026-04-26 11:09:42.319673,0.8102549998174625
51,0.7954039321773212,COMPLETE,2026-04-26 11:08:49.844684,2026-04-26 11:09:30.215245,0.8102549998174625
52,0.798758385993401,COMPLETE,2026-04-26 11:08:54.370627,2026-04-26 11:09:38.933697,0.8102549998174625
53,0.7812316989704766,COMPLETE,2026-04-26 11:09:01.450396,2026-04-26 11:09:39.206129,0.8102549998174625
54,0.7859802764996735,COMPLETE,2026-04-26 11:09:05.578251,2026-04-26 11:09:48.205636,0.8102549998174625
55,0.7942704592151874,COMPLETE,2026-04-26 11:09:10.134443,2026-04-26 11:09:46.274862,0.8102549998174625
56,0.7907875108378726,COMPLETE,2026-04-26 11:09:14.680211,2026-04-26 11:09:47.396031,0.8102549998174625
57,0.8024303895255425,COMPLETE,2026-04-26 11:09:27.522155,2026-04-26 11:10:07.076462,0.8102549998174625
58,0.8062687766203018,COMPLETE,2026-04-26 11:09:30.218607,2026-04-26 11:10:04.963896,0.8102549998174625
59,0.7987168197200526,COMPLETE,2026-04-26 11:09:38.936510,2026-04-26 11:10:14.664394,0.8102549998174625
60,0.7974736486755246,COMPLETE,2026-04-26 11:09:39.209260,2026-04-26 11:10:15.171059,0.8102549998174625
61,0.7935282037295573,COMPLETE,2026-04-26 11:09:42.325547,2026-04-26 11:10:18.228358,0.8102549998174625
62,0.7972165434676333,COMPLETE,2026-04-26 11:09:46.282362,2026-04-26 11:10:11.181681,0.8102549998174625
63,0.7987833617801331,COMPLETE,2026-04-26 11:09:47.401870,2026-04-26 11:10:17.701781,0.8102549998174625
64,0.7965847999811677,COMPLETE,2026-04-26 11:09:48.208610,2026-04-26 11:10:20.031770,0.8102549998174625
65,0.7986920954120119,COMPLETE,2026-04-26 11:10:04.981002,2026-04-26 11:10:30.467926,0.8102549998174625
66,0.8034221968116104,COMPLETE,2026-04-26 11:10:07.080684,2026-04-26 11:10:34.924857,0.8102549998174625
67,0.7991552823735844,COMPLETE,2026-04-26 11:10:11.184755,2026-04-26 11:10:46.657127,0.8102549998174625
68,0.7941742594430322,COMPLETE,2026-04-26 11:10:14.668467,2026-04-26 11:10:50.744091,0.8102549998174625
69,0.8058216591641438,COMPLETE,2026-04-26 11:10:15.177840,2026-04-26 11:10:53.736391,0.8102549998174625
70,0.8030563163977764,COMPLETE,2026-04-26 11:10:17.706446,2026-04-26 11:10:55.423298,0.8102549998174625
71,0.801304599064064,COMPLETE,2026-04-26 11:10:18.231544,2026-04-26 11:10:56.081253,0.8102549998174625
72,0.8098542880698448,COMPLETE,2026-04-26 11:10:20.040077,2026-04-26 11:10:58.267831,0.8102549998174625
73,0.8041348885438109,COMPLETE,2026-04-26 11:10:30.482455,2026-04-26 11:11:11.693998,0.8102549998174625
74,0.8091363205638723,COMPLETE,2026-04-26 11:10:34.932521,2026-04-26 11:11:17.463556,0.8102549998174625
75,0.8112896628171238,COMPLETE,2026-04-26 11:10:46.660952,2026-04-26 11:11:19.938386,0.8112896628171238
76,0.7993658454955436,COMPLETE,2026-04-26 11:10:50.747397,2026-04-26 11:11:32.069319,0.8112896628171238
