number,cv_r2,state,datetime_start,datetime_complete,best_so_far
16,0.7008264255396454,COMPLETE,2026-04-26 11:13:26.793743,2026-04-26 11:13:35.375883,0.8095827848441032
17,0.15258084823914853,COMPLETE,2026-04-26 11:13:30.652786,2026-04-26 11:13:34.802987,0.8095827848441032
18,0.6741867845626572,COMPLETE,2026-04-26 11:13:32.033116,2026-04-26 11:13:38.291940,0.8095827848441032
19,-0.3047520868725696,COMPLETE,2026-04-26 11:13:32.730936,2026-04-26 11:13:39.009551,0.8095827848441032
20,0.7178935770723074,COMPLETE,2026-04-26 11:13:32.755584,2026-04-26 11:13:39.436160,0.8095827848441032
21,-0.49429690071173127,COMPLETE,2026-04-26 11:13:32.799083,2026-04-26 11:13:37.325857,0.8095827848441032
22,-0.44281658987808575,COMPLETE,2026-04-26 11:13:34.806207,2026-04-26 11:13:39.020513,0.8095827848441032
23,-0.5002788551546119,COMPLETE,2026-04-26 11:13:35.381163,2026-04-26 11:13:43.154173,0.8095827848441032
24,0.6929702666029425,COMPLETE,2026-04-26 11:13:37.330171,2026-04-26 11:14:02.976345,0.8095827848441032
25,-0.49878577707383825,COMPLETE,2026-04-26 11:13:38.322545,2026-04-26 11:13:44.914744,0.8095827848441032
26,0.696388822562496,COMPLETE,2026-04-26 11:13:39.012658,2026-04-26 11:13:48.714769,0.8095827848441032
27,0.7332104396634471,COMPLETE,2026-04-26 11:13:39.023274,2026-04-26 11:14:38.587001,0.8095827848441032
28,0.703382271059657,COMPLETE,2026-04-26 11:13:39.440948,2026-04-26 11:13:49.694946,0.8095827848441032
29,0.7067696914226687,COMPLETE,2026-04-26 11:13:43.160235,2026-04-26 11:13:51.651943,0.8095827848441032
30,0.7063422440137191,COMPLETE,2026-04-26 11:13:44.933659,2026-04-26 11:13:54.214472,0.8095827848441032
31,0.7978706604628301,COMPLETE,2026-04-26 11:13:48.716964,2026-04-26 11:14:24.108555,0.8095827848441032
32,0.6975511774289818,COMPLETE,2026-04-26 11:13:48.739031,2026-04-26 11:13:58.017299,0.8095827848441032
33,0.737018149305402,COMPLETE,2026-04-26 11:13:49.698160,2026-04-26 11:13:59.653410,0.8095827848441032
34,0.6898236847674559,COMPLETE,2026-04-26 11:13:51.657704,2026-04-26 11:14:17.239111,0.8095827848441032
35,0.4711371644004629,COMPLETE,2026-04-26 11:13:54.221205,2026-04-26 11:14:09.654968,0.8095827848441032
36,0.388115270146124,COMPLETE,2026-04-26 11:13:55.212099,2026-04-26 11:14:09.658891,0.8095827848441032
37,0.4231477655674983,COMPLETE,2026-04-26 11:13:58.020596,2026-04-26 11:14:12.830628,0.8095827848441032
38,0.344077010266817,COMPLETE,2026-04-26 11:13:59.655704,2026-04-26 11:14:12.018689,0.8095827848441032
39,0.41878976333878987,COMPLETE,2026-04-26 11:14:02.980473,2026-04-26 11:14:19.601090,0.8095827848441032
40,0.6305150312377543,COMPLETE,2026-04-26 11:14:09.666655,2026-04-26 11:14:34.236358,0.8095827848441032
41,0.6001126571222679,COMPLETE,2026-04-26 11:14:09.686934,2026-04-26 11:14:31.312891,0.8095827848441032
42,0.6569191568813173,COMPLETE,2026-04-26 11:14:12.025247,2026-04-26 11:14:37.899388,0.8095827848441032
43,0.7164402497816111,COMPLETE,2026-04-26 11:14:12.841236,2026-04-26 11:14:53.798528,0.8095827848441032
44,0.7147687914025934,COMPLETE,2026-04-26 11:14:17.247246,2026-04-26 11:14:44.269520,0.8095827848441032
45,0.7167117340196266,COMPLETE,2026-04-26 11:14:19.611003,2026-04-26 11:14:59.637735,0.8095827848441032
46,0.6408586312639971,COMPLETE,2026-04-26 11:14:24.111375,2026-04-26 11:15:01.571160,0.8095827848441032
47,0.6107671471847407,COMPLETE,2026-04-26 11:14:31.317009,2026-04-26 11:15:11.010047,0.8095827848441032
48,0.7427837917719997,COMPLETE,2026-04-26 11:14:34.239962,2026-04-26 11:15:05.344193,0.8095827848441032
