number,cv_r2,state,datetime_start,datetime_complete,best_so_far
21,0.3647450418259528,COMPLETE,2026-05-02 11:29:50.708263,2026-05-02 11:29:52.485856,0.6504170589838281
22,0.404573678196561,COMPLETE,2026-05-02 11:29:50.883760,2026-05-02 11:29:51.990028,0.6504170589838281
23,0.45626154506929845,COMPLETE,2026-05-02 11:29:50.956451,2026-05-02 11:29:52.900124,0.6504170589838281
24,0.42194393932395147,COMPLETE,2026-05-02 11:29:51.307426,2026-05-02 11:29:52.450706,0.6504170589838281
25,0.4808612497884755,COMPLETE,2026-05-02 11:29:51.601007,2026-05-02 11:29:52.840662,0.6504170589838281
26,0.5105357064334597,COMPLETE,2026-05-02 11:29:51.842105,2026-05-02 11:29:52.779502,0.6504170589838281
27,0.5948719181169043,COMPLETE,2026-05-02 11:29:51.992275,2026-05-02 11:29:53.068859,0.6504170589838281
28,0.5692015302021525,COMPLETE,2026-05-02 11:29:52.453999,2026-05-02 11:29:54.151801,0.6504170589838281
29,0.5692015302021525,COMPLETE,2026-05-02 11:29:52.488871,2026-05-02 11:29:54.228375,0.6504170589838281
30,0.6504170589838281,COMPLETE,2026-05-02 11:29:52.655573,2026-05-02 11:29:53.612055,0.6504170589838281
31,0.5948719181169043,COMPLETE,2026-05-02 11:29:52.667443,2026-05-02 11:29:53.639335,0.6504170589838281
32,0.5948719181169043,COMPLETE,2026-05-02 11:29:52.781503,2026-05-02 11:29:53.719281,0.6504170589838281
33,0.5692015302021525,COMPLETE,2026-05-02 11:29:52.842656,2026-05-02 11:29:54.484169,0.6504170589838281
34,0.6504170589838281,COMPLETE,2026-05-02 11:29:52.903994,2026-05-02 11:29:53.829692,0.6504170589838281
35,0.6109681239521894,COMPLETE,2026-05-02 11:29:53.072444,2026-05-02 11:29:54.730350,0.6504170589838281
36,0.6145242030932556,COMPLETE,2026-05-02 11:29:53.614623,2026-05-02 11:29:54.545248,0.6504170589838281
37,0.6145242030932556,COMPLETE,2026-05-02 11:29:53.641624,2026-05-02 11:29:54.577427,0.6504170589838281
38,0.6145242030932556,COMPLETE,2026-05-02 11:29:53.723173,2026-05-02 11:29:54.661017,0.6504170589838281
39,0.6145242030932556,COMPLETE,2026-05-02 11:29:53.831438,2026-05-02 11:29:54.795738,0.6504170589838281
40,0.6145242030932556,COMPLETE,2026-05-02 11:29:54.154625,2026-05-02 11:29:55.041442,0.6504170589838281
41,0.6145242030932556,COMPLETE,2026-05-02 11:29:54.230410,2026-05-02 11:29:55.065824,0.6504170589838281
42,0.6145242030932556,COMPLETE,2026-05-02 11:29:54.486115,2026-05-02 11:29:55.319403,0.6504170589838281
43,0.6145242030932556,COMPLETE,2026-05-02 11:29:54.549295,2026-05-02 11:29:55.409368,0.6504170589838281
44,0.5914499301990389,COMPLETE,2026-05-02 11:29:54.581246,2026-05-02 11:29:55.458926,0.6504170589838281
45,0.5914499301990389,COMPLETE,2026-05-02 11:29:54.663817,2026-05-02 11:29:55.534835,0.6504170589838281
46,0.5914499301990389,COMPLETE,2026-05-02 11:29:54.733005,2026-05-02 11:29:55.592354,0.6504170589838281
47,0.5914499301990389,COMPLETE,2026-05-02 11:29:54.800023,2026-05-02 11:29:55.676616,0.6504170589838281
48,0.5914499301990389,COMPLETE,2026-05-02 11:29:55.044405,2026-05-02 11:29:55.855196,0.6504170589838281
49,0.5914499301990389,COMPLETE,2026-05-02 11:29:55.068177,2026-05-02 11:29:55.936578,0.6504170589838281
50,0.5914499301990389,COMPLETE,2026-05-02 11:29:55.323885,2026-05-02 11:29:56.262865,0.6504170589838281
51,0.5751775731217014,COMPLETE,2026-05-02 11:29:55.412063,2026-05-02 11:29:56.406619,0.6504170589838281
52,0.6504170589838281,COMPLETE,2026-05-02 11:29:55.461807,2026-05-02 11:29:56.497643,0.6504170589838281
53,0.6504170589838281,COMPLETE,2026-05-02 11:29:55.539108,2026-05-02 11:29:56.552499,0.6504170589838281
54,0.6504170589838281,COMPLETE,2026-05-02 11:29:55.594767,2026-05-02 11:29:56.621790,0.6504170589838281
55,0.6504170589838281,COMPLETE,2026-05-02 11:29:55.680940,2026-05-02 11:29:56.655151,0.6504170589838281
56,0.6504170589838281,COMPLETE,2026-05-02 11:29:55.857938,2026-05-02 11:29:56.884262,0.6504170589838281
57,0.6504170589838281,COMPLETE,2026-05-02 11:29:55.940493,2026-05-02 11:29:56.968922,0.6504170589838281
58,0.6504170589838281,COMPLETE,2026-05-02 11:29:56.266995,2026-05-02 11:29:57.183396,0.6504170589838281
59,0.6504170589838281,COMPLETE,2026-05-02 11:29:56.409030,2026-05-02 11:29:57.340957,0.6504170589838281
60,0.6504170589838281,COMPLETE,2026-05-02 11:29:56.502965,2026-05-02 11:29:57.425908,0.6504170589838281
61,0.6504170589838281,COMPLETE,2026-05-02 11:29:56.556111,2026-05-02 11:29:57.464112,0.6504170589838281
62,0.6504170589838281,COMPLETE,2026-05-02 11:29:56.625258,2026-05-02 11:29:57.525784,0.6504170589838281
63,0.6504170589838281,COMPLETE,2026-05-02 11:29:56.657781,2026-05-02 11:29:57.459927,0.6504170589838281
64,0.6504170589838281,COMPLETE,2026-05-02 11:29:56.887443,2026-05-02 11:29:57.744867,0.6504170589838281
65,0.6504170589838281,COMPLETE,2026-05-02 11:29:56.972209,2026-05-02 11:29:57.818252,0.6504170589838281
66,0.5751775731217014,COMPLETE,2026-05-02 11:29:57.188034,2026-05-02 11:29:58.038832,0.6504170589838281
67,0.5751775731217014,COMPLETE,2026-05-02 11:29:57.343980,2026-05-02 11:29:58.210910,0.6504170589838281
68,0.6504170589838281,COMPLETE,2026-05-02 11:29:57.429024,2026-05-02 11:29:58.266441,0.6504170589838281
69,0.5751775731217014,COMPLETE,2026-05-02 11:29:57.467481,2026-05-02 11:29:58.330404,0.6504170589838281
70,0.5751775731217014,COMPLETE,2026-05-02 11:29:57.469466,2026-05-02 11:29:58.354213,0.6504170589838281
71,0.5751775731217014,COMPLETE,2026-05-02 11:29:57.529647,2026-05-02 11:29:58.403949,0.6504170589838281
72,0.4538715796445517,COMPLETE,2026-05-02 11:29:57.748257,2026-05-02 11:29:58.444868,0.6504170589838281
73,0.5592836436925824,COMPLETE,2026-05-02 11:29:57.822538,2026-05-02 11:29:58.575220,0.6504170589838281
74,0.5592836436925824,COMPLETE,2026-05-02 11:29:58.044140,2026-05-02 11:29:58.803745,0.6504170589838281
75,0.4820602794042292,COMPLETE,2026-05-02 11:29:58.215644,2026-05-02 11:29:58.982415,0.6504170589838281
76,0.4966802924303086,COMPLETE,2026-05-02 11:29:58.272084,2026-05-02 11:29:59.064725,0.6504170589838281
77,0.4966802924303086,COMPLETE,2026-05-02 11:29:58.335694,2026-05-02 11:29:59.111878,0.6504170589838281
78,0.5592836436925824,COMPLETE,2026-05-02 11:29:58.357581,2026-05-02 11:29:59.159613,0.6504170589838281
79,0.5592836436925824,COMPLETE,2026-05-02 11:29:58.408541,2026-05-02 11:29:59.203775,0.6504170589838281
80,0.5592836436925824,COMPLETE,2026-05-02 11:29:58.450355,2026-05-02 11:29:59.236905,0.6504170589838281
81,0.5948719181169043,COMPLETE,2026-05-02 11:29:58.579897,2026-05-02 11:29:59.552867,0.6504170589838281
82,0.5948719181169043,COMPLETE,2026-05-02 11:29:58.808750,2026-05-02 11:29:59.748017,0.6504170589838281
83,0.5466355705337089,COMPLETE,2026-05-02 11:29:58.985587,2026-05-02 11:29:59.984631,0.6504170589838281
84,0.5948719181169043,COMPLETE,2026-05-02 11:29:59.069421,2026-05-02 11:30:00.053807,0.6504170589838281
85,0.5948719181169043,COMPLETE,2026-05-02 11:29:59.117758,2026-05-02 11:30:00.091184,0.6504170589838281
86,0.5948719181169043,COMPLETE,2026-05-02 11:29:59.164568,2026-05-02 11:30:00.073567,0.6504170589838281
87,0.6145242030932556,COMPLETE,2026-05-02 11:29:59.208475,2026-05-02 11:30:00.243643,0.6504170589838281
88,0.6145242030932556,COMPLETE,2026-05-02 11:29:59.240445,2026-05-02 11:30:00.136860,0.6504170589838281
89,0.6145242030932556,COMPLETE,2026-05-02 11:29:59.557815,2026-05-02 11:30:00.473272,0.6504170589838281
90,0.6145242030932556,COMPLETE,2026-05-02 11:29:59.751948,2026-05-02 11:30:00.705583,0.6504170589838281
91,0.6145242030932556,COMPLETE,2026-05-02 11:29:59.989317,2026-05-02 11:30:00.882145,0.6504170589838281
92,0.6145242030932556,COMPLETE,2026-05-02 11:30:00.059093,2026-05-02 11:30:00.962236,0.6504170589838281
93,0.6145242030932556,COMPLETE,2026-05-02 11:30:00.078712,2026-05-02 11:30:00.981296,0.6504170589838281
94,0.6145242030932556,COMPLETE,2026-05-02 11:30:00.098458,2026-05-02 11:30:00.993627,0.6504170589838281
95,0.6145242030932556,COMPLETE,2026-05-02 11:30:00.142059,2026-05-02 11:30:01.033643,0.6504170589838281
96,0.6504170589838281,COMPLETE,2026-05-02 11:30:00.250855,2026-05-02 11:30:01.068731,0.6504170589838281
97,0.6504170589838281,COMPLETE,2026-05-02 11:30:00.479021,2026-05-02 11:30:01.197500,0.6504170589838281
98,0.6504170589838281,COMPLETE,2026-05-02 11:30:00.710280,2026-05-02 11:30:01.295721,0.6504170589838281
99,0.6504170589838281,COMPLETE,2026-05-02 11:30:00.885946,2026-05-02 11:30:01.330626,0.6504170589838281
