number,cv_r2,state,datetime_start,datetime_complete,best_so_far
52,0.2859608306602636,COMPLETE,2026-05-02 12:09:46.843482,2026-05-02 12:09:57.647039,0.5531286901402634
53,0.4995279027591401,COMPLETE,2026-05-02 12:09:57.653408,2026-05-02 12:10:36.627319,0.5531286901402634
54,0.4485930311123102,COMPLETE,2026-05-02 12:09:57.802639,2026-05-02 12:10:44.251591,0.5531286901402634
55,0.5402806944741525,COMPLETE,2026-05-02 12:10:36.634160,2026-05-02 12:11:08.675736,0.5531286901402634
56,0.4918021593146434,COMPLETE,2026-05-02 12:10:44.256004,2026-05-02 12:23:35.998338,0.5531286901402634
57,0.48048596337027605,COMPLETE,2026-05-02 12:11:08.679915,2026-05-02 12:25:07.796965,0.5531286901402634
58,0.5216339752025267,COMPLETE,2026-05-02 12:11:13.481072,2026-05-02 12:11:47.866039,0.5531286901402634
59,0.4927064596161276,COMPLETE,2026-05-02 12:11:47.872185,2026-05-02 12:12:32.695283,0.5531286901402634
60,0.5171127717433464,COMPLETE,2026-05-02 12:11:54.503147,2026-05-02 12:12:38.073064,0.5531286901402634
61,0.5319358923853044,COMPLETE,2026-05-02 12:12:22.033367,2026-05-02 12:13:09.659622,0.5531286901402634
62,0.5409775381622862,COMPLETE,2026-05-02 12:12:32.700885,2026-05-02 12:13:27.001321,0.5531286901402634
63,0.5377489793229338,COMPLETE,2026-05-02 12:12:38.078496,2026-05-02 12:13:39.086648,0.5531286901402634
64,0.5233479758289965,COMPLETE,2026-05-02 12:13:09.664387,2026-05-02 12:13:35.644332,0.5531286901402634
65,0.47381562443553554,COMPLETE,2026-05-02 12:13:27.007738,2026-05-02 12:13:55.153908,0.5531286901402634
66,0.5004360625076754,COMPLETE,2026-05-02 12:13:35.649902,2026-05-02 12:13:55.168230,0.5531286901402634
67,0.4860763556093902,COMPLETE,2026-05-02 12:13:39.091135,2026-05-02 12:13:47.383976,0.5531286901402634
68,0.5376980785554086,COMPLETE,2026-05-02 12:13:47.388698,2026-05-02 12:14:41.972240,0.5531286901402634
69,0.5332457173878177,COMPLETE,2026-05-02 12:13:55.173269,2026-05-02 12:14:29.052837,0.5531286901402634
70,0.5351299749190084,COMPLETE,2026-05-02 12:13:55.176653,2026-05-02 12:14:52.748925,0.5531286901402634
71,0.5033812007492657,COMPLETE,2026-05-02 12:14:29.061457,2026-05-02 12:15:02.782115,0.5531286901402634
72,0.48377892627050995,COMPLETE,2026-05-02 12:14:41.978680,2026-05-02 12:15:09.860867,0.5531286901402634
73,0.3728642298188963,COMPLETE,2026-05-02 12:14:52.754901,2026-05-02 12:15:08.282842,0.5531286901402634
74,0.5150014525138245,COMPLETE,2026-05-02 12:15:02.787734,2026-05-02 12:27:27.972366,0.5531286901402634
75,0.5368113074306028,COMPLETE,2026-05-02 12:15:08.287752,2026-05-02 12:40:30.943765,0.5531286901402634
76,0.505069633463931,COMPLETE,2026-05-02 12:15:09.867079,2026-05-02 12:31:58.777001,0.5531286901402634
77,0.5201571433407104,COMPLETE,2026-05-02 12:15:35.397401,2026-05-02 12:23:41.061691,0.5531286901402634
78,0.5433661795877626,COMPLETE,2026-05-02 12:18:41.748217,2026-05-02 12:19:32.474434,0.5531286901402634
79,0.5528812826364462,COMPLETE,2026-05-02 12:19:32.489079,2026-05-02 12:20:25.656567,0.5531286901402634
80,0.5464180201355773,COMPLETE,2026-05-02 12:20:25.663766,2026-05-02 12:21:21.209763,0.5531286901402634
81,0.4873300675678632,COMPLETE,2026-05-02 12:21:21.218859,2026-05-02 12:22:13.907151,0.5531286901402634
82,0.5418817126893672,COMPLETE,2026-05-02 12:22:13.925244,2026-05-02 12:23:12.023927,0.5531286901402634
83,0.4795605786724058,COMPLETE,2026-05-02 12:23:12.030529,2026-05-02 12:39:15.634909,0.5531286901402634
84,0.5456597924600751,COMPLETE,2026-05-02 12:23:36.005463,2026-05-02 12:24:37.219852,0.5531286901402634
85,0.5425524597147643,COMPLETE,2026-05-02 12:23:41.067157,2026-05-02 12:24:34.840419,0.5531286901402634
86,0.54494859327292,COMPLETE,2026-05-02 12:24:34.855648,2026-05-02 12:25:58.090981,0.5531286901402634
87,0.5533113719523398,COMPLETE,2026-05-02 12:24:37.225382,2026-05-02 12:26:05.844370,0.5533113719523398
88,0.55435559086131,COMPLETE,2026-05-02 12:25:07.804060,2026-05-02 12:26:23.049683,0.55435559086131
89,0.5473573513629963,COMPLETE,2026-05-02 12:25:58.100518,2026-05-02 12:27:33.883665,0.55435559086131
90,0.5460450094822439,COMPLETE,2026-05-02 12:26:05.850048,2026-05-02 12:27:42.514546,0.55435559086131
91,0.5451960309364745,COMPLETE,2026-05-02 12:26:23.058688,2026-05-02 12:28:08.495689,0.55435559086131
92,0.5524684293428389,COMPLETE,2026-05-02 12:26:30.658784,2026-05-02 12:28:14.627915,0.55435559086131
93,0.557901272218529,COMPLETE,2026-05-02 12:27:27.980300,2026-05-02 12:29:11.796452,0.557901272218529
94,0.5443263120492685,COMPLETE,2026-05-02 12:27:33.890537,2026-05-02 12:29:02.251425,0.557901272218529
95,0.5391869580517199,COMPLETE,2026-05-02 12:27:42.521430,2026-05-02 12:29:26.146442,0.557901272218529
96,0.5518803134881914,COMPLETE,2026-05-02 12:28:08.505981,2026-05-02 12:29:31.205157,0.557901272218529
97,0.5445200827039418,COMPLETE,2026-05-02 12:28:14.633807,2026-05-02 12:29:49.294012,0.557901272218529
98,0.5582509389805658,COMPLETE,2026-05-02 12:29:02.259580,2026-05-02 12:30:48.399853,0.5582509389805658
99,0.5549074778310272,COMPLETE,2026-05-02 12:29:11.803868,2026-05-02 12:30:54.661018,0.5582509389805658
