number,cv_r2,state,datetime_start,datetime_complete,best_so_far
37,0.5181050132995444,COMPLETE,2026-05-02 09:31:17.724795,2026-05-02 09:39:26.276758,0.604741832805886
38,0.5850028038196031,COMPLETE,2026-05-02 09:35:00.816183,2026-05-02 09:44:25.837322,0.604741832805886
39,0.5886343961643495,COMPLETE,2026-05-02 09:35:31.416772,2026-05-02 09:47:02.157333,0.604741832805886
40,0.5999202971316911,COMPLETE,2026-05-02 09:37:17.668061,2026-05-02 09:47:26.099683,0.604741832805886
41,0.5962958503172575,COMPLETE,2026-05-02 09:38:50.287716,2026-05-02 09:47:03.743074,0.604741832805886
42,0.5961436926022208,COMPLETE,2026-05-02 09:39:26.292438,2026-05-02 09:56:01.487736,0.604741832805886
43,0.43814861421616336,COMPLETE,2026-05-02 09:44:25.960289,2026-05-02 09:57:49.855091,0.604741832805886
44,0.3042071650855942,COMPLETE,2026-05-02 09:45:57.884041,2026-05-02 09:57:49.710319,0.604741832805886
45,0.6076135095595265,COMPLETE,2026-05-02 09:46:59.167380,2026-05-02 10:05:38.955028,0.6076135095595265
46,0.4772728021497851,COMPLETE,2026-05-02 09:47:02.163437,2026-05-02 10:08:45.137247,0.6076135095595265
47,0.4606033159055854,COMPLETE,2026-05-02 09:47:03.748310,2026-05-02 10:07:48.910250,0.6076135095595265
48,0.4963065389283553,COMPLETE,2026-05-02 09:47:26.110159,2026-05-02 10:05:49.479887,0.6076135095595265
49,0.5127348772357567,COMPLETE,2026-05-02 09:56:01.495082,2026-05-02 10:17:26.954947,0.6076135095595265
50,0.5289177175691315,COMPLETE,2026-05-02 09:57:49.718822,2026-05-02 10:11:13.615378,0.6076135095595265
51,0.5383839830115378,COMPLETE,2026-05-02 09:57:49.859184,2026-05-02 10:08:50.678227,0.6076135095595265
52,0.5389185090526986,COMPLETE,2026-05-02 10:05:12.546156,2026-05-02 10:17:43.597902,0.6076135095595265
53,0.5393889649934717,COMPLETE,2026-05-02 10:05:38.966261,2026-05-02 10:18:01.060962,0.6076135095595265
54,0.42353053369876215,COMPLETE,2026-05-02 10:05:49.489000,2026-05-02 10:18:21.369072,0.6076135095595265
55,0.4118109748036477,COMPLETE,2026-05-02 10:07:48.916837,2026-05-02 10:26:53.688743,0.6076135095595265
56,0.45609090434647015,COMPLETE,2026-05-02 10:08:45.145684,2026-05-02 10:22:31.730106,0.6076135095595265
57,0.46201899911209443,COMPLETE,2026-05-02 10:08:50.687387,2026-05-02 10:19:15.482990,0.6076135095595265
58,0.48524458172312085,COMPLETE,2026-05-02 10:11:13.627272,2026-05-02 10:21:38.343535,0.6076135095595265
59,0.47592048495774636,COMPLETE,2026-05-02 10:17:26.964536,2026-05-02 10:27:13.776848,0.6076135095595265
60,0.4704656576171292,COMPLETE,2026-05-02 10:17:43.605148,2026-05-02 10:27:58.630238,0.6076135095595265
61,0.4834645416803533,COMPLETE,2026-05-02 10:18:01.069226,2026-05-02 10:29:22.367481,0.6076135095595265
62,0.43060954712458055,COMPLETE,2026-05-02 10:18:21.378576,2026-05-02 10:30:49.302290,0.6076135095595265
63,0.6039774345683209,COMPLETE,2026-05-02 10:19:15.493645,2026-05-02 10:48:24.642763,0.6076135095595265
64,0.5943196447282212,COMPLETE,2026-05-02 10:21:38.353567,2026-05-02 10:38:47.220773,0.6076135095595265
65,0.6011569834367354,COMPLETE,2026-05-02 10:22:31.752490,2026-05-02 10:59:10.505831,0.6076135095595265
66,0.5843645023038274,COMPLETE,2026-05-02 10:26:53.701224,2026-05-02 10:36:35.295998,0.6076135095595265
67,0.44782005285088694,COMPLETE,2026-05-02 10:27:13.788864,2026-05-02 10:36:32.939175,0.6076135095595265
68,0.5702491119214855,COMPLETE,2026-05-02 10:27:58.642411,2026-05-02 10:34:38.677889,0.6076135095595265
69,0.5874680708818036,COMPLETE,2026-05-02 10:29:22.378532,2026-05-02 10:50:43.729194,0.6076135095595265
70,0.572756647046965,COMPLETE,2026-05-02 10:30:49.327306,2026-05-02 10:38:00.609757,0.6076135095595265
71,0.6079717071152624,COMPLETE,2026-05-02 10:34:38.687920,2026-05-02 10:45:25.296300,0.6079717071152624
72,0.6018465674995102,COMPLETE,2026-05-02 10:36:32.969044,2026-05-02 10:49:08.762216,0.6079717071152624
73,0.5814090939930731,COMPLETE,2026-05-02 10:36:35.315654,2026-05-02 10:43:33.511383,0.6079717071152624
74,0.5752914770349583,COMPLETE,2026-05-02 10:38:00.633555,2026-05-02 10:45:48.543082,0.6079717071152624
75,0.5970057279478569,COMPLETE,2026-05-02 10:38:47.229531,2026-05-02 10:51:17.819494,0.6079717071152624
76,0.5626565116908703,COMPLETE,2026-05-02 10:43:33.523463,2026-05-02 10:55:58.434840,0.6079717071152624
77,0.6033928905223223,COMPLETE,2026-05-02 10:45:25.317589,2026-05-02 10:54:09.865762,0.6079717071152624
78,0.6049156120588486,COMPLETE,2026-05-02 10:45:48.556462,2026-05-02 11:13:59.639419,0.6079717071152624
79,0.623030101129247,COMPLETE,2026-05-02 10:48:24.653391,2026-05-02 11:04:47.901601,0.623030101129247
80,0.6048097120899427,COMPLETE,2026-05-02 10:49:08.783263,2026-05-02 10:53:32.160767,0.623030101129247
81,0.6387085517399389,COMPLETE,2026-05-02 10:50:43.738920,2026-05-02 11:00:12.957567,0.6387085517399389
82,0.6129873401995807,COMPLETE,2026-05-02 10:51:17.828701,2026-05-02 11:29:47.316197,0.6387085517399389
83,0.5638126692134634,COMPLETE,2026-05-02 10:53:32.185536,2026-05-02 10:57:35.830840,0.6387085517399389
84,0.6151376053854751,COMPLETE,2026-05-02 10:54:09.879140,2026-05-02 11:00:15.871780,0.6387085517399389
85,0.5629906292045753,COMPLETE,2026-05-02 10:55:58.444964,2026-05-02 11:01:21.868498,0.6387085517399389
86,0.5624731094631763,COMPLETE,2026-05-02 10:57:35.839910,2026-05-02 11:01:26.980392,0.6387085517399389
87,0.5803984302847128,COMPLETE,2026-05-02 10:59:10.515350,2026-05-02 11:25:57.856895,0.6387085517399389
88,0.5803345930494131,COMPLETE,2026-05-02 11:00:12.968614,2026-05-02 11:27:16.951542,0.6387085517399389
89,0.6018230284368563,COMPLETE,2026-05-02 11:00:15.881342,2026-05-02 11:06:13.237444,0.6387085517399389
90,0.6142390062972816,COMPLETE,2026-05-02 11:01:21.877757,2026-05-02 11:07:23.979584,0.6387085517399389
91,0.5961469477519039,COMPLETE,2026-05-02 11:01:27.006405,2026-05-02 11:04:58.303313,0.6387085517399389
92,0.6435636119835322,COMPLETE,2026-05-02 11:04:47.916802,2026-05-02 11:12:44.483273,0.6435636119835322
93,0.6285009845845094,COMPLETE,2026-05-02 11:04:58.324311,2026-05-02 11:11:40.121768,0.6435636119835322
94,0.6172357775173264,COMPLETE,2026-05-02 11:06:13.249515,2026-05-02 11:10:48.187701,0.6435636119835322
95,0.628259553375332,COMPLETE,2026-05-02 11:07:24.001522,2026-05-02 11:12:11.072387,0.6435636119835322
96,0.5776719621474836,COMPLETE,2026-05-02 11:10:48.213831,2026-05-02 11:12:54.195089,0.6435636119835322
97,0.6216583963971964,COMPLETE,2026-05-02 11:11:40.147399,2026-05-02 11:15:15.149861,0.6435636119835322
98,0.6239516770188795,COMPLETE,2026-05-02 11:12:11.092718,2026-05-02 11:15:26.343933,0.6435636119835322
99,0.6134393318576983,COMPLETE,2026-05-02 11:12:44.506183,2026-05-02 11:16:03.315825,0.6435636119835322
