number,cv_r2,state,datetime_start,datetime_complete,best_so_far
0,0.42550175382700345,COMPLETE,2026-04-26 13:02:11.146434,2026-04-26 13:02:11.874740,0.42550175382700345
1,0.7073174361431712,COMPLETE,2026-04-26 13:02:11.149359,2026-04-26 13:02:11.856409,0.7073174361431712
2,-0.010472775603100776,COMPLETE,2026-04-26 13:02:11.149601,2026-04-26 13:02:11.836680,0.7073174361431712
3,0.4415384310755482,COMPLETE,2026-04-26 13:02:11.149984,2026-04-26 13:02:11.859907,0.7073174361431712
4,-0.005688838786988642,COMPLETE,2026-04-26 13:02:11.150208,2026-04-26 13:02:11.851504,0.7073174361431712
5,0.17044863515033723,COMPLETE,2026-04-26 13:02:11.150438,2026-04-26 13:02:11.826723,0.7073174361431712
6,0.27936626617781574,COMPLETE,2026-04-26 13:02:11.150861,2026-04-26 13:02:11.831316,0.7073174361431712
7,-0.06023296399931828,COMPLETE,2026-04-26 13:02:11.151046,2026-04-26 13:02:11.841969,0.7073174361431712
8,-0.24705089900582933,COMPLETE,2026-04-26 13:02:11.828302,2026-04-26 13:02:12.513533,0.7073174361431712
9,0.4415384310755482,COMPLETE,2026-04-26 13:02:11.833087,2026-04-26 13:02:12.521966,0.7073174361431712
10,0.44508783163684706,COMPLETE,2026-04-26 13:02:11.838089,2026-04-26 13:02:12.495886,0.7073174361431712
11,0.340773720123643,COMPLETE,2026-04-26 13:02:11.843989,2026-04-26 13:02:12.524819,0.7073174361431712
12,0.42550175382700345,COMPLETE,2026-04-26 13:02:11.852452,2026-04-26 13:02:12.518070,0.7073174361431712
13,0.0780160026283306,COMPLETE,2026-04-26 13:02:11.857321,2026-04-26 13:02:12.541483,0.7073174361431712
14,-0.01801388155266523,COMPLETE,2026-04-26 13:02:11.860846,2026-04-26 13:02:12.532480,0.7073174361431712
15,0.3249923004573552,COMPLETE,2026-04-26 13:02:11.875940,2026-04-26 13:02:12.546988,0.7073174361431712
16,0.340773720123643,COMPLETE,2026-04-26 13:02:12.497823,2026-04-26 13:02:13.165405,0.7073174361431712
17,0.6035799460464895,COMPLETE,2026-04-26 13:02:12.514635,2026-04-26 13:02:13.204071,0.7073174361431712
18,0.5089648738958132,COMPLETE,2026-04-26 13:02:12.519309,2026-04-26 13:02:13.198579,0.7073174361431712
19,0.4353462535587626,COMPLETE,2026-04-26 13:02:12.523119,2026-04-26 13:02:13.205918,0.7073174361431712
20,-0.06023296399931828,COMPLETE,2026-04-26 13:02:12.526266,2026-04-26 13:02:13.199747,0.7073174361431712
21,0.27936626617781574,COMPLETE,2026-04-26 13:02:12.533938,2026-04-26 13:02:13.193861,0.7073174361431712
22,-0.12602521908906308,COMPLETE,2026-04-26 13:02:12.543164,2026-04-26 13:02:13.258990,0.7073174361431712
23,0.21134107047728615,COMPLETE,2026-04-26 13:02:12.549191,2026-04-26 13:02:13.227020,0.7073174361431712
24,0.611734483796782,COMPLETE,2026-04-26 13:02:13.167358,2026-04-26 13:02:13.837975,0.7073174361431712
25,-0.06023296399931828,COMPLETE,2026-04-26 13:02:13.195848,2026-04-26 13:02:13.866881,0.7073174361431712
