number,cv_r2,state,datetime_start,datetime_complete,best_so_far
48,0.7893001738858993,COMPLETE,2026-04-26 12:50:31.500408,2026-04-26 12:51:15.101481,0.8058315937051271
49,0.7975870842988597,COMPLETE,2026-04-26 12:50:31.936183,2026-04-26 12:51:01.850424,0.8058315937051271
50,0.7887396145555796,COMPLETE,2026-04-26 12:50:32.857616,2026-04-26 12:51:08.836415,0.8058315937051271
51,0.7826156336315079,COMPLETE,2026-04-26 12:50:34.057806,2026-04-26 12:50:48.545233,0.8058315937051271
52,0.8016254463707686,COMPLETE,2026-04-26 12:50:42.384720,2026-04-26 12:51:22.564769,0.8058315937051271
53,0.7992296308797364,COMPLETE,2026-04-26 12:50:48.560056,2026-04-26 12:51:25.485871,0.8058315937051271
54,0.8015883266393229,COMPLETE,2026-04-26 12:50:54.307949,2026-04-26 12:51:23.180297,0.8058315937051271
55,0.808869884165333,COMPLETE,2026-04-26 12:51:01.857192,2026-04-26 12:51:23.855338,0.808869884165333
56,0.7950016528105825,COMPLETE,2026-04-26 12:51:02.275005,2026-04-26 12:51:24.653191,0.808869884165333
57,0.7915122329264449,COMPLETE,2026-04-26 12:51:08.842281,2026-04-26 12:51:32.643067,0.808869884165333
58,0.8012445262493185,COMPLETE,2026-04-26 12:51:10.158713,2026-04-26 12:51:24.180440,0.808869884165333
59,0.7966642158848309,COMPLETE,2026-04-26 12:51:15.124261,2026-04-26 12:51:29.054850,0.808869884165333
60,0.8042393934338037,COMPLETE,2026-04-26 12:51:22.577689,2026-04-26 12:52:03.352312,0.808869884165333
61,0.8006197195469033,COMPLETE,2026-04-26 12:51:23.183530,2026-04-26 12:51:42.178944,0.808869884165333
62,0.8004173695479547,COMPLETE,2026-04-26 12:51:23.871917,2026-04-26 12:51:47.427360,0.808869884165333
63,0.7971473550217518,COMPLETE,2026-04-26 12:51:24.220107,2026-04-26 12:51:47.771771,0.808869884165333
64,0.8062065237331744,COMPLETE,2026-04-26 12:51:24.657057,2026-04-26 12:51:48.073734,0.808869884165333
65,0.7903334952616135,COMPLETE,2026-04-26 12:51:25.497076,2026-04-26 12:51:49.359342,0.808869884165333
66,0.8079109238888974,COMPLETE,2026-04-26 12:51:29.058074,2026-04-26 12:51:53.261476,0.808869884165333
67,0.8067418870003312,COMPLETE,2026-04-26 12:51:32.692644,2026-04-26 12:52:09.471935,0.808869884165333
68,0.8070420572092091,COMPLETE,2026-04-26 12:51:42.185200,2026-04-26 12:52:20.799703,0.808869884165333
69,0.8114673119046235,COMPLETE,2026-04-26 12:51:47.445260,2026-04-26 12:52:31.249131,0.8114673119046235
70,0.8008247114803644,COMPLETE,2026-04-26 12:51:47.780805,2026-04-26 12:52:25.704966,0.8114673119046235
71,0.7980843189979929,COMPLETE,2026-04-26 12:51:48.077990,2026-04-26 12:52:14.909376,0.8114673119046235
72,0.793884321686309,COMPLETE,2026-04-26 12:51:49.364326,2026-04-26 12:52:14.581297,0.8114673119046235
73,0.7900942393805557,COMPLETE,2026-04-26 12:51:53.277466,2026-04-26 12:52:21.922685,0.8114673119046235
74,0.7931074836517069,COMPLETE,2026-04-26 12:52:03.356732,2026-04-26 12:52:26.672232,0.8114673119046235
75,0.7972297805571829,COMPLETE,2026-04-26 12:52:09.476356,2026-04-26 12:52:32.480652,0.8114673119046235
76,0.7927696095427526,COMPLETE,2026-04-26 12:52:14.600989,2026-04-26 12:52:36.971181,0.8114673119046235
77,0.7988087886472688,COMPLETE,2026-04-26 12:52:14.924127,2026-04-26 12:52:40.368125,0.8114673119046235
78,0.7966396430773004,COMPLETE,2026-04-26 12:52:20.806846,2026-04-26 12:52:55.778095,0.8114673119046235
79,0.7884024973234154,COMPLETE,2026-04-26 12:52:21.934341,2026-04-26 12:52:39.828912,0.8114673119046235
80,0.7960513959634341,COMPLETE,2026-04-26 12:52:25.711122,2026-04-26 12:52:52.200331,0.8114673119046235
81,0.8028613111692351,COMPLETE,2026-04-26 12:52:26.686148,2026-04-26 12:52:54.416865,0.8114673119046235
82,0.7955405185829733,COMPLETE,2026-04-26 12:52:31.252758,2026-04-26 12:52:57.720765,0.8114673119046235
83,0.7995165537486046,COMPLETE,2026-04-26 12:52:32.486487,2026-04-26 12:53:19.795534,0.8114673119046235
84,0.7857481853876399,COMPLETE,2026-04-26 12:52:36.976477,2026-04-26 12:53:14.677301,0.8114673119046235
85,0.7990058894895811,COMPLETE,2026-04-26 12:52:39.833405,2026-04-26 12:53:12.228864,0.8114673119046235
86,0.7927988783924046,COMPLETE,2026-04-26 12:52:40.375871,2026-04-26 12:53:26.678818,0.8114673119046235
87,0.8081437910653325,COMPLETE,2026-04-26 12:52:52.203726,2026-04-26 12:53:28.731949,0.8114673119046235
88,0.7958647117927831,COMPLETE,2026-04-26 12:52:54.440170,2026-04-26 12:53:35.571855,0.8114673119046235
89,0.8014351358000908,COMPLETE,2026-04-26 12:52:55.783394,2026-04-26 12:53:37.214449,0.8114673119046235
90,0.7937131871946066,COMPLETE,2026-04-26 12:52:57.726019,2026-04-26 12:53:37.800328,0.8114673119046235
91,0.8025296381825442,COMPLETE,2026-04-26 12:53:12.239919,2026-04-26 12:53:51.001539,0.8114673119046235
92,0.8034389864423039,COMPLETE,2026-04-26 12:53:14.694523,2026-04-26 12:53:52.623025,0.8114673119046235
93,0.7936449956357323,COMPLETE,2026-04-26 12:53:19.809677,2026-04-26 12:53:57.066920,0.8114673119046235
94,0.7949700643745762,COMPLETE,2026-04-26 12:53:26.685302,2026-04-26 12:54:01.756701,0.8114673119046235
95,0.805168894946168,COMPLETE,2026-04-26 12:53:28.741197,2026-04-26 12:53:58.433446,0.8114673119046235
96,0.7909403344403236,COMPLETE,2026-04-26 12:53:35.578929,2026-04-26 12:54:03.431195,0.8114673119046235
97,0.8025608104097867,COMPLETE,2026-04-26 12:53:37.219449,2026-04-26 12:54:06.311771,0.8114673119046235
98,0.7946949499190566,COMPLETE,2026-04-26 12:53:37.805995,2026-04-26 12:54:06.885408,0.8114673119046235
99,0.7942630779558951,COMPLETE,2026-04-26 12:53:51.007615,2026-04-26 12:54:18.854976,0.8114673119046235
